Complaint_ID,Complaint_Date,District,Ward,Area,Issue_Type,Department,Priority,Status,Assigned_Officer,Resolution_Date,Citizen_Rating,Latitude,Longitude,Remarks,Month,Month_Num,Year,Weekday,Is_Weekend,Quarter,Day_of_Month,Resolution_Time_Days,Resolution_Category,SLA_Status,SLA_Breached_Flag,Complaint_Age_Days,Is_Resolved,Complaint_Severity_Score,Officer_Workload_Count,Area_Complaint_Density,Civic_Priority_Index
CMP0590,2026-01-31,West,Ward-14,Behala,Illegal Dumping,Sanitation Department,Low,Open,Neha Gupta,,,22.548543,88.357416,Material Awaited,January,1,2026,Saturday,1,Q1,31,,Pending,Pending,,309,No,1,121,121,22.1
CMP0591,2026-05-11,North,Ward-23,Shyambazar,Water Leakage,Water Department,Medium,In Progress,Rohit Das,,,22.675411,88.323032,Verified,May,5,2026,Monday,0,Q2,11,,Pending,Pending,,209,No,2,46,108,24.6
CMP0592,2026-05-17,West,Ward-13,Behala,Pothole,Road Department,Medium,In Progress,Suresh Roy,,,22.519674,88.397529,Inspection Pending,May,5,2026,Sunday,1,Q2,17,,Pending,Pending,,203,No,2,87,121,28.7
CMP0593,2026-02-17,North,Ward-29,Dum Dum,Traffic Signal Fault,Traffic Department,Medium,Resolved,Deepak Bose,2026-02-20,4.0,22.664444,88.36126,Verified,February,2,2026,Tuesday,0,Q1,17,3.0,Fast,Within SLA,0.0,292,Yes,2,50,100,25.0
CMP0594,2026-02-21,North,Ward-16,Dum Dum,Road Damage,Road Department,High,Resolved,Suresh Roy,2026-03-01,5.0,22.524557,88.330175,Verified,February,2,2026,Saturday,1,Q1,21,8.0,Slow,SLA Breached,1.0,288,Yes,3,87,100,38.7
CMP0595,2026-05-18,West,Ward-25,Behala,Water Leakage,Water Department,Medium,In Progress,Rohit Das,,,22.647027,88.359685,Material Awaited,May,5,2026,Monday,0,Q2,18,,Pending,Pending,,202,No,2,46,121,24.6
CMP0596,2026-02-26,West,Ward-23,Behala,Sewer Problem,Sewer Department,Low,Resolved,Anil Shaw,2026-03-05,4.0,22.671348,88.350227,Work Completed,February,2,2026,Thursday,0,Q1,26,7.0,Medium,SLA Breached,1.0,283,Yes,1,112,121,21.2
CMP0597,2026-03-24,East,Ward-30,Salt Lake,Sewer Problem,Sewer Department,Medium,Open,Anil Shaw,,,22.52505,88.460508,Material Awaited,March,3,2026,Tuesday,0,Q1,24,,Pending,Pending,,257,No,2,112,97,31.2
CMP0598,2026-01-17,North,Ward-24,Dum Dum,Drain Blockage,Sewer Department,Medium,In Progress,Anil Shaw,,,22.594856,88.268244,Work Completed,January,1,2026,Saturday,1,Q1,17,,Pending,Pending,,323,No,2,112,100,31.2
CMP0599,2026-04-26,West,Ward-15,Behala,Garbage Overflow,Sanitation Department,Medium,Resolved,Neha Gupta,2026-04-30,5.0,22.541127,88.257345,Team Assigned,April,4,2026,Sunday,1,Q2,26,4.0,Medium,SLA Breached,1.0,224,Yes,2,121,121,32.1
CMP0600,2026-04-06,Central,Ward-6,Park Street,Pothole,Road Department,Medium,Resolved,Suresh Roy,2026-06-13,3.0,22.561238,88.331324,Verified,April,4,2026,Monday,0,Q2,6,68.0,Slow,SLA Breached,1.0,244,Yes,2,87,84,28.7
CMP0601,2026-11-04,East,Ward-18,Salt Lake,Street Light Fault,Electricity Department,High,In Progress,Karan Paul,,,22.696415,88.414069,Material Awaited,November,11,2026,Wednesday,0,Q4,4,,Pending,Pending,,32,No,3,59,97,35.9
CMP0602,2026-02-17,Central,Ward-28,Esplanade,Sewer Problem,Sewer Department,Medium,Resolved,Anil Shaw,2026-02-22,5.0,22.654118,88.466412,Inspection Pending,February,2,2026,Tuesday,0,Q1,17,5.0,Medium,SLA Breached,1.0,292,Yes,2,112,87,31.2
CMP0603,2026-03-01,North,Ward-17,Shyambazar,Street Light Fault,Electricity Department,High,In Progress,Karan Paul,,,22.537595,88.289995,Repaired,March,3,2026,Sunday,1,Q1,1,,Pending,Pending,,280,No,3,59,108,35.9
CMP0604,2026-04-20,East,Ward-3,New Town,Sewer Problem,Sewer Department,Medium,Open,Anil Shaw,,,22.459101,88.321882,Pending,April,4,2026,Monday,0,Q2,20,,Pending,Pending,,230,No,2,112,113,31.2
CMP0605,2026-05-31,North,Ward-26,Dum Dum,Park Maintenance,Parks Department,Medium,Open,Arjun Roy,,,22.583977,88.369451,Verified,May,5,2026,Sunday,1,Q2,31,,Pending,Pending,,189,No,2,45,100,24.5
CMP0606,2026-03-01,East,Ward-30,New Town,Street Light Fault,Electricity Department,Medium,Resolved,Karan Paul,2026-01-07,3.0,22.651226,88.357776,Pending,March,3,2026,Sunday,1,Q1,1,,Pending,Pending,,280,Yes,2,59,113,25.9
CMP0607,2026-02-28,North,Ward-4,Shyambazar,Pothole,Road Department,Low,In Progress,Rajesh Kumar,,,22.480735,88.385128,Team Assigned,February,2,2026,Saturday,1,Q1,28,,Pending,Pending,,281,No,1,103,108,20.3
CMP0608,2026-06-15,South,Ward-24,Tollygunge,Traffic Signal Fault,Traffic Department,High,Open,Deepak Bose,,,22.484961,88.3232,Inspection Pending,June,6,2026,Monday,0,Q2,15,,Pending,Pending,,174,No,3,50,109,35.0
CMP0609,2026-01-30,East,Ward-2,Salt Lake,Traffic Signal Fault,Traffic Department,Low,Open,Deepak Bose,,,22.467675,88.369086,Team Assigned,January,1,2026,Friday,0,Q1,30,,Pending,Pending,,310,No,1,50,97,15.0
CMP0610,2026-11-06,Central,Ward-13,Park Street,Drain Blockage,Sewer Department,Medium,In Progress,Anil Shaw,,,22.649168,88.43816,Verified,November,11,2026,Friday,0,Q4,6,,Pending,Pending,,30,No,2,112,84,31.2
CMP0611,2026-02-24,East,Ward-26,Salt Lake,Pothole,Road Department,Low,Open,Suresh Roy,,,22.4795,88.391968,Work Completed,February,2,2026,Tuesday,0,Q1,24,,Pending,Pending,,285,No,1,87,97,18.7
CMP0612,2026-02-05,Central,Ward-6,Park Street,Sewer Problem,Sewer Department,Medium,Open,Anil Shaw,,,22.554413,88.381234,Material Awaited,February,2,2026,Thursday,0,Q1,5,,Pending,Pending,,304,No,2,112,84,31.2
CMP0613,2026-01-13,East,Ward-22,Salt Lake,Sewer Problem,Sewer Department,Medium,Resolved,Anil Shaw,2026-01-20,4.0,22.670073,88.278864,Repaired,January,1,2026,Tuesday,0,Q1,13,7.0,Medium,SLA Breached,1.0,327,Yes,2,112,97,31.2
CMP0614,2026-05-06,Central,Ward-11,Park Street,Garbage Overflow,Sanitation Department,High,In Progress,Neha Gupta,,,22.548681,88.49688,Verified,May,5,2026,Wednesday,0,Q2,6,,Pending,Pending,,214,No,3,121,84,42.1
CMP0615,2026-05-27,South,Ward-9,Tollygunge,Traffic Signal Fault,Traffic Department,High,Open,Deepak Bose,,,22.567933,88.279213,Inspection Pending,May,5,2026,Wednesday,0,Q2,27,,Pending,Pending,,193,No,3,50,109,35.0
CMP0616,2026-01-14,South,Ward-17,Garia,Garbage Overflow,Sanitation Department,High,Resolved,Neha Gupta,2026-01-19,4.0,22.660906,88.250136,Team Assigned,January,1,2026,Wednesday,0,Q1,14,5.0,Medium,SLA Breached,1.0,326,Yes,3,121,98,42.1
CMP0617,2026-04-23,North,Ward-1,Shyambazar,Road Damage,Road Department,Low,In Progress,Suresh Roy,,,22.668012,88.346933,Material Awaited,April,4,2026,Thursday,0,Q2,23,,Pending,Pending,,227,No,1,87,108,18.7
CMP0618,2026-04-05,East,Ward-14,New Town,Traffic Signal Fault,Traffic Department,Low,In Progress,Deepak Bose,,,22.577523,88.472216,Pending,April,4,2026,Sunday,1,Q2,5,,Pending,Pending,,245,No,1,50,113,15.0
CMP0619,2026-05-20,West,Ward-23,Behala,Street Light Fault,Electricity Department,Medium,In Progress,Karan Paul,,,22.580324,88.434544,Repaired,May,5,2026,Wednesday,0,Q2,20,,Pending,Pending,,200,No,2,59,121,25.9
CMP0620,2026-06-28,East,Ward-21,New Town,Water Leakage,Water Department,High,Resolved,Priya Sharma,2026-02-07,4.0,22.621013,88.406698,Verified,June,6,2026,Sunday,1,Q2,28,,Pending,Pending,,161,Yes,3,44,113,34.4
CMP0621,2026-05-08,West,Ward-24,Santragachi,Drain Blockage,Sewer Department,Low,Open,Anil Shaw,,,22.634261,88.29438,Material Awaited,May,5,2026,Friday,0,Q2,8,,Pending,Pending,,212,No,1,112,83,21.2
CMP0622,2026-03-13,West,Ward-6,Santragachi,Road Damage,Road Department,Low,Open,Suresh Roy,,,22.46064,88.459078,Pending,March,3,2026,Friday,0,Q1,13,,Pending,Pending,,268,No,1,87,83,18.7
CMP0623,2026-03-18,East,Ward-11,Salt Lake,Road Damage,Road Department,Low,In Progress,Rajesh Kumar,,,22.694254,88.451209,Pending,March,3,2026,Wednesday,0,Q1,18,,Pending,Pending,,263,No,1,103,97,20.3
CMP0624,2026-06-04,East,Ward-20,New Town,Park Maintenance,Parks Department,Low,Resolved,Arjun Roy,2026-06-14,5.0,22.5529,88.423135,Verified,June,6,2026,Thursday,0,Q2,4,10.0,Slow,SLA Breached,1.0,185,Yes,1,45,113,14.5
CMP0625,2026-02-07,West,Ward-4,Behala,Sewer Problem,Sewer Department,Low,Open,Anil Shaw,,,22.516179,88.289932,Material Awaited,February,2,2026,Saturday,1,Q1,7,,Pending,Pending,,302,No,1,112,121,21.2
CMP0626,2026-03-20,South,Ward-16,Garia,Road Damage,Road Department,Low,In Progress,Suresh Roy,,,22.464946,88.413882,Repaired,March,3,2026,Friday,0,Q1,20,,Pending,Pending,,261,No,1,87,98,18.7
CMP0627,2026-04-01,West,Ward-26,Behala,Park Maintenance,Parks Department,High,Open,Arjun Roy,,,22.488283,88.433804,Material Awaited,April,4,2026,Wednesday,0,Q2,1,,Pending,Pending,,249,No,3,45,121,34.5
CMP0628,2026-05-16,Central,Ward-13,Esplanade,Traffic Signal Fault,Traffic Department,Medium,Resolved,Rahul Sen,2026-05-23,5.0,22.548341,88.331993,Repaired,May,5,2026,Saturday,1,Q2,16,7.0,Medium,SLA Breached,1.0,204,Yes,2,58,87,25.8
CMP0629,2026-06-24,South,Ward-28,Tollygunge,Traffic Signal Fault,Traffic Department,Medium,Open,Rahul Sen,,,22.694245,88.476869,Material Awaited,June,6,2026,Wednesday,0,Q2,24,,Pending,Pending,,165,No,2,58,109,25.8
CMP0630,2026-02-19,North,Ward-8,Shyambazar,Illegal Dumping,Sanitation Department,Low,Open,Pooja Sen,,,22.695304,88.284195,Work Completed,February,2,2026,Thursday,0,Q1,19,,Pending,Pending,,290,No,1,106,108,20.6
CMP0631,2026-03-26,West,Ward-30,Santragachi,Traffic Signal Fault,Traffic Department,High,Resolved,Deepak Bose,2026-04-03,4.0,22.550627,88.275461,Material Awaited,March,3,2026,Thursday,0,Q1,26,8.0,Slow,SLA Breached,1.0,255,Yes,3,50,83,35.0
CMP0632,2026-03-17,East,Ward-27,New Town,Traffic Signal Fault,Traffic Department,Medium,Open,Deepak Bose,,,22.649301,88.340165,Inspection Pending,March,3,2026,Tuesday,0,Q1,17,,Pending,Pending,,264,No,2,50,113,25.0
CMP0633,2026-04-03,North,Ward-30,Dum Dum,Traffic Signal Fault,Traffic Department,Low,Resolved,Rahul Sen,2026-04-04,3.0,22.537094,88.336235,Material Awaited,April,4,2026,Friday,0,Q2,3,1.0,Fast,Within SLA,0.0,247,Yes,1,58,100,15.8
CMP0634,2026-04-25,North,Ward-3,Dum Dum,Pothole,Road Department,High,In Progress,Suresh Roy,,,22.511626,88.415254,Material Awaited,April,4,2026,Saturday,1,Q2,25,,Pending,Pending,,225,No,3,87,100,38.7
CMP0635,2026-06-13,Central,Ward-22,Esplanade,Pothole,Road Department,Low,In Progress,Suresh Roy,,,22.548869,88.471094,Material Awaited,June,6,2026,Saturday,1,Q2,13,,Pending,Pending,,176,No,1,87,87,18.7
CMP0636,2026-02-08,South,Ward-25,Garia,Water Leakage,Water Department,High,In Progress,Rohit Das,,,22.667151,88.429832,Pending,February,2,2026,Sunday,1,Q1,8,,Pending,Pending,,301,No,3,46,98,34.6
CMP0637,2026-01-21,North,Ward-23,Dum Dum,Garbage Overflow,Sanitation Department,Medium,Resolved,Neha Gupta,2026-01-27,5.0,22.632071,88.323186,Work Completed,January,1,2026,Wednesday,0,Q1,21,6.0,Medium,SLA Breached,1.0,319,Yes,2,121,100,32.1
CMP0638,2026-03-11,North,Ward-9,Shyambazar,Water Leakage,Water Department,High,Resolved,Priya Sharma,2026-12-03,5.0,22.510021,88.306553,Team Assigned,March,3,2026,Wednesday,0,Q1,11,267.0,Slow,SLA Breached,1.0,270,Yes,3,44,108,34.4
CMP0639,2026-01-05,West,Ward-3,Behala,Street Light Fault,Electricity Department,Low,Resolved,Amit Singh,2026-05-09,3.0,22.482036,88.285743,Inspection Pending,January,1,2026,Monday,0,Q1,5,124.0,Slow,SLA Breached,1.0,335,Yes,1,44,121,14.4
CMP0640,2026-10-06,East,Ward-1,Salt Lake,Street Light Fault,Electricity Department,Low,In Progress,Amit Singh,,,22.461632,88.32744,Material Awaited,October,10,2026,Tuesday,0,Q4,6,,Pending,Pending,,61,No,1,44,97,14.4
CMP0641,2026-03-03,West,Ward-30,Santragachi,Illegal Dumping,Sanitation Department,Low,Open,Neha Gupta,,,22.62161,88.411856,Material Awaited,March,3,2026,Tuesday,0,Q1,3,,Pending,Pending,,278,No,1,121,83,22.1
CMP0642,2026-03-27,East,Ward-6,New Town,Illegal Dumping,Sanitation Department,High,Open,Pooja Sen,,,22.478019,88.266409,Inspection Pending,March,3,2026,Friday,0,Q1,27,,Pending,Pending,,254,No,3,106,113,40.6
CMP0643,2026-03-15,West,Ward-28,Behala,Pothole,Road Department,High,In Progress,Suresh Roy,,,22.56505,88.467058,Verified,March,3,2026,Sunday,1,Q1,15,,Pending,Pending,,266,No,3,87,121,38.7
CMP0644,2026-04-14,West,Ward-26,Behala,Traffic Signal Fault,Traffic Department,Medium,Open,Rahul Sen,,,22.62701,88.471346,Inspection Pending,April,4,2026,Tuesday,0,Q2,14,,Pending,Pending,,236,No,2,58,121,25.8
CMP0645,2026-04-05,South,Ward-6,Tollygunge,Illegal Dumping,Sanitation Department,High,In Progress,Neha Gupta,,,22.491445,88.353366,Verified,April,4,2026,Sunday,1,Q2,5,,Pending,Pending,,245,No,3,121,109,42.1
CMP0646,2026-02-21,South,Ward-5,Garia,Pothole,Road Department,High,Resolved,Rajesh Kumar,2026-02-23,5.0,22.644403,88.2602,Repaired,February,2,2026,Saturday,1,Q1,21,2.0,Fast,Within SLA,0.0,288,Yes,3,103,98,40.3
CMP0647,2026-03-17,East,Ward-7,New Town,Park Maintenance,Parks Department,Low,Resolved,Arjun Roy,2026-03-23,4.0,22.463341,88.340214,Work Completed,March,3,2026,Tuesday,0,Q1,17,6.0,Medium,SLA Breached,1.0,264,Yes,1,45,113,14.5
CMP0648,2026-01-08,South,Ward-3,Garia,Park Maintenance,Parks Department,Medium,In Progress,Arjun Roy,,,22.457647,88.457655,Pending,January,1,2026,Thursday,0,Q1,8,,Pending,Pending,,332,No,2,45,98,24.5
CMP0649,2026-01-20,South,Ward-17,Tollygunge,Traffic Signal Fault,Traffic Department,High,Resolved,Rahul Sen,2026-01-29,4.0,22.583751,88.375928,Verified,January,1,2026,Tuesday,0,Q1,20,9.0,Slow,SLA Breached,1.0,320,Yes,3,58,109,35.8
CMP0650,2026-04-10,West,Ward-12,Santragachi,Street Light Fault,Electricity Department,High,Open,Amit Singh,,,22.57152,88.449015,Work Completed,April,4,2026,Friday,0,Q2,10,,Pending,Pending,,240,No,3,44,83,34.4
CMP0651,2026-06-16,South,Ward-21,Garia,Park Maintenance,Parks Department,Medium,In Progress,Sonia Ghosh,,,22.490953,88.396361,No Remarks,June,6,2026,Tuesday,0,Q2,16,,Pending,Pending,,173,No,2,43,98,24.3
CMP0652,2026-02-13,South,Ward-29,Tollygunge,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.569945,88.29583,Inspection Pending,February,2,2026,Friday,0,Q1,13,,Pending,Pending,,296,No,2,112,109,31.2
CMP0653,2026-04-12,Central,Ward-14,Esplanade,Drain Blockage,Sewer Department,Low,In Progress,Anil Shaw,,,22.662916,88.284367,Repaired,April,4,2026,Sunday,1,Q2,12,,Pending,Pending,,238,No,1,112,87,21.2
CMP0654,2026-02-25,Central,Ward-23,Park Street,Garbage Overflow,Sanitation Department,High,Resolved,Neha Gupta,2026-03-03,3.0,22.513954,88.398129,Verified,February,2,2026,Wednesday,0,Q1,25,6.0,Medium,SLA Breached,1.0,284,Yes,3,121,84,42.1
CMP0655,2026-05-25,West,Ward-25,Behala,Street Light Fault,Electricity Department,Low,Resolved,Amit Singh,2026-06-02,4.0,22.528631,88.378634,Work Completed,May,5,2026,Monday,0,Q2,25,8.0,Slow,SLA Breached,1.0,195,Yes,1,44,121,14.4
CMP0656,2026-02-04,West,Ward-28,Behala,Street Light Fault,Electricity Department,High,In Progress,Karan Paul,,,22.549166,88.319838,Work Completed,February,2,2026,Wednesday,0,Q1,4,,Pending,Pending,,305,No,3,59,121,35.9
CMP0657,2026-03-20,North,Ward-7,Shyambazar,Traffic Signal Fault,Traffic Department,Medium,In Progress,Rahul Sen,,,22.548704,88.253803,Pending,March,3,2026,Friday,0,Q1,20,,Pending,Pending,,261,No,2,58,108,25.8
CMP0658,2026-08-02,North,Ward-22,Shyambazar,Pothole,Road Department,High,Resolved,Rajesh Kumar,2026-02-10,5.0,22.511028,88.31117,Team Assigned,August,8,2026,Sunday,1,Q3,2,,Pending,Pending,,126,Yes,3,103,108,40.3
CMP0659,2026-03-31,East,Ward-19,Salt Lake,Road Damage,Road Department,High,Resolved,Rajesh Kumar,2026-04-03,5.0,22.591201,88.465384,Material Awaited,March,3,2026,Tuesday,0,Q1,31,3.0,Fast,Within SLA,0.0,250,Yes,3,103,97,40.3
CMP0660,2026-03-19,West,Ward-23,Santragachi,Water Leakage,Water Department,Medium,Resolved,Priya Sharma,2026-03-22,5.0,22.668767,88.261033,Repaired,March,3,2026,Thursday,0,Q1,19,3.0,Fast,Within SLA,0.0,262,Yes,2,44,83,24.4
CMP0661,2026-02-05,Central,Ward-24,Park Street,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.662109,88.350813,Material Awaited,February,2,2026,Thursday,0,Q1,5,,Pending,Pending,,304,No,2,112,84,31.2
CMP0662,2026-06-20,South,Ward-8,Tollygunge,Traffic Signal Fault,Traffic Department,Low,Resolved,Deepak Bose,2026-06-22,5.0,22.614926,88.480129,Team Assigned,June,6,2026,Saturday,1,Q2,20,2.0,Fast,Within SLA,0.0,169,Yes,1,50,109,15.0
CMP0663,2026-06-26,West,Ward-23,Santragachi,Sewer Problem,Sewer Department,Medium,Resolved,Anil Shaw,2026-06-29,5.0,22.688164,88.45769,Material Awaited,June,6,2026,Friday,0,Q2,26,3.0,Fast,Within SLA,0.0,163,Yes,2,112,83,31.2
CMP0664,2026-03-21,North,Ward-9,Shyambazar,Drain Blockage,Sewer Department,High,Open,Vikram Das,,,22.599846,88.387552,Inspection Pending,March,3,2026,Saturday,1,Q1,21,,Pending,Pending,,260,No,3,82,108,38.2
CMP0665,2026-03-17,West,Ward-9,Behala,Drain Blockage,Sewer Department,Low,Resolved,Anil Shaw,2026-03-19,3.0,22.596532,88.486256,Pending,March,3,2026,Tuesday,0,Q1,17,2.0,Fast,Within SLA,0.0,264,Yes,1,112,121,21.2
CMP0666,2026-06-07,West,Ward-22,Santragachi,Pothole,Road Department,Medium,Resolved,Rajesh Kumar,2026-06-09,5.0,22.537477,88.307728,Repaired,June,6,2026,Sunday,1,Q2,7,2.0,Fast,Within SLA,0.0,182,Yes,2,103,83,30.3
CMP0667,2026-06-22,South,Ward-7,Tollygunge,Garbage Overflow,Sanitation Department,High,Open,Pooja Sen,,,22.593161,88.416971,Pending,June,6,2026,Monday,0,Q2,22,,Pending,Pending,,167,No,3,106,109,40.6
CMP0668,2026-06-03,North,Ward-15,Dum Dum,Illegal Dumping,Sanitation Department,High,Open,Pooja Sen,,,22.536168,88.416729,Pending,June,6,2026,Wednesday,0,Q2,3,,Pending,Pending,,186,No,3,106,100,40.6
CMP0669,2026-06-13,West,Ward-10,Santragachi,Garbage Overflow,Sanitation Department,High,Resolved,Pooja Sen,2026-06-15,4.0,22.671179,88.484768,Material Awaited,June,6,2026,Saturday,1,Q2,13,2.0,Fast,Within SLA,0.0,176,Yes,3,106,83,40.6
CMP0670,2026-04-11,Central,Ward-6,Esplanade,Illegal Dumping,Sanitation Department,High,Resolved,Neha Gupta,2026-04-15,3.0,22.685767,88.449177,Pending,April,4,2026,Saturday,1,Q2,11,4.0,Medium,SLA Breached,1.0,239,Yes,3,121,87,42.1
CMP0671,2026-07-01,Central,Ward-30,Park Street,Water Leakage,Water Department,Low,Open,Rohit Das,,,22.4799,88.438511,Inspection Pending,July,7,2026,Wednesday,0,Q3,1,,Pending,Pending,,158,No,1,46,84,14.6
CMP0672,2026-03-03,North,Ward-15,Shyambazar,Drain Blockage,Sewer Department,High,Resolved,Vikram Das,2026-08-03,5.0,22.529694,88.425004,Repaired,March,3,2026,Tuesday,0,Q1,3,153.0,Slow,SLA Breached,1.0,278,Yes,3,82,108,38.2
CMP0673,2026-03-19,South,Ward-1,Garia,Illegal Dumping,Sanitation Department,Low,Open,Pooja Sen,,,22.636265,88.359719,Team Assigned,March,3,2026,Thursday,0,Q1,19,,Pending,Pending,,262,No,1,106,98,20.6
CMP0674,2026-05-08,North,Ward-18,Shyambazar,Street Light Fault,Electricity Department,Medium,In Progress,Karan Paul,,,22.556204,88.49,Repaired,May,5,2026,Friday,0,Q2,8,,Pending,Pending,,212,No,2,59,108,25.9
CMP0675,2026-08-02,North,Ward-17,Shyambazar,Garbage Overflow,Sanitation Department,Medium,Open,Pooja Sen,,,22.51783,88.357143,Repaired,August,8,2026,Sunday,1,Q3,2,,Pending,Pending,,126,No,2,106,108,30.6
CMP0676,2026-03-11,West,Ward-22,Santragachi,Garbage Overflow,Sanitation Department,Medium,Resolved,Pooja Sen,2026-03-12,3.0,22.494088,88.467969,Repaired,March,3,2026,Wednesday,0,Q1,11,1.0,Fast,Within SLA,0.0,270,Yes,2,106,83,30.6
CMP0677,2026-05-12,Central,Ward-18,Esplanade,Road Damage,Road Department,Low,Resolved,Suresh Roy,2026-05-19,5.0,22.612597,88.391718,Pending,May,5,2026,Tuesday,0,Q2,12,7.0,Medium,SLA Breached,1.0,208,Yes,1,87,87,18.7
CMP0678,2026-06-17,Central,Ward-15,Esplanade,Pothole,Road Department,High,Open,Rajesh Kumar,,,22.621726,88.428983,Repaired,June,6,2026,Wednesday,0,Q2,17,,Pending,Pending,,172,No,3,103,87,40.3
CMP0679,2026-05-02,South,Ward-3,Tollygunge,Illegal Dumping,Sanitation Department,Low,Open,Neha Gupta,,,22.55181,88.445248,Work Completed,May,5,2026,Saturday,1,Q2,2,,Pending,Pending,,218,No,1,121,109,22.1
CMP0680,2026-05-07,South,Ward-2,Garia,Water Leakage,Water Department,Medium,Open,Rohit Das,,,22.578725,88.382402,Verified,May,5,2026,Thursday,0,Q2,7,,Pending,Pending,,213,No,2,46,98,24.6
CMP0681,2026-01-30,West,Ward-3,Behala,Street Light Fault,Electricity Department,High,In Progress,Amit Singh,,,22.68498,88.346091,Material Awaited,January,1,2026,Friday,0,Q1,30,,Pending,Pending,,310,No,3,44,121,34.4
CMP0682,2026-05-28,South,Ward-20,Garia,Illegal Dumping,Sanitation Department,Medium,Resolved,Pooja Sen,2026-07-06,5.0,22.524791,88.418615,Pending,May,5,2026,Thursday,0,Q2,28,39.0,Slow,SLA Breached,1.0,192,Yes,2,106,98,30.6
CMP0683,2026-05-03,West,Ward-23,Santragachi,Water Leakage,Water Department,Medium,Open,Priya Sharma,,,22.581099,88.449412,Inspection Pending,May,5,2026,Sunday,1,Q2,3,,Pending,Pending,,217,No,2,44,83,24.4
CMP0684,2026-02-05,East,Ward-14,Salt Lake,Traffic Signal Fault,Traffic Department,Low,Open,Deepak Bose,,,22.467134,88.376669,Material Awaited,February,2,2026,Thursday,0,Q1,5,,Pending,Pending,,304,No,1,50,97,15.0
CMP0685,2026-07-02,West,Ward-22,Behala,Garbage Overflow,Sanitation Department,Low,Resolved,Pooja Sen,2026-12-02,3.0,22.654673,88.281514,Verified,July,7,2026,Thursday,0,Q3,2,153.0,Slow,SLA Breached,1.0,157,Yes,1,106,121,20.6
CMP0686,2026-06-21,East,Ward-18,New Town,Water Leakage,Water Department,Low,Resolved,Rohit Das,2026-06-29,5.0,22.530851,88.333702,Material Awaited,June,6,2026,Sunday,1,Q2,21,8.0,Slow,SLA Breached,1.0,168,Yes,1,46,113,14.6
CMP0687,2026-05-27,East,Ward-3,New Town,Garbage Overflow,Sanitation Department,High,Resolved,Neha Gupta,2026-05-06,3.0,22.513185,88.319901,Repaired,May,5,2026,Wednesday,0,Q2,27,,Pending,Pending,,193,Yes,3,121,113,42.1
CMP0688,2026-02-20,West,Ward-6,Santragachi,Water Leakage,Water Department,High,Open,Rohit Das,,,22.472614,88.288392,Work Completed,February,2,2026,Friday,0,Q1,20,,Pending,Pending,,289,No,3,46,83,34.6
CMP0689,2026-04-08,North,Ward-9,Dum Dum,Illegal Dumping,Sanitation Department,Medium,In Progress,Pooja Sen,,,22.560106,88.273028,Material Awaited,April,4,2026,Wednesday,0,Q2,8,,Pending,Pending,,242,No,2,106,100,30.6
CMP0690,2026-06-25,South,Ward-30,Garia,Road Damage,Road Department,Medium,Open,Rajesh Kumar,,,22.697095,88.376748,Inspection Pending,June,6,2026,Thursday,0,Q2,25,,Pending,Pending,,164,No,2,103,98,30.3
CMP0691,2026-03-15,East,Ward-11,New Town,Traffic Signal Fault,Traffic Department,Low,In Progress,Rahul Sen,,,22.48531,88.428973,Work Completed,March,3,2026,Sunday,1,Q1,15,,Pending,Pending,,266,No,1,58,113,15.8
CMP0692,2026-03-27,East,Ward-8,Salt Lake,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.616065,88.322636,Work Completed,March,3,2026,Friday,0,Q1,27,,Pending,Pending,,254,No,2,112,97,31.2
